Components of 5- and 10-year nominal yields and inflation compensation and 5-to-10-year nominal forward rate and forward inflation compensation.,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/1995,1.868099988,3.159699917,0.782000005,0.075299978,NA,5.879953916,5.885099888,NA,NA,1.800700068,3.118999958,1.149299979,0.176699877,NA,6.242379751,6.245699883,NA,NA,1.733300149,3.078299999,1.516599953,0.278099775,NA,6.604805586,6.606299877,NA,NA
9/18/1995,1.883800089,3.180500031,0.807799995,0.080600023,NA,5.952455549,5.952700138,NA,NA,1.823399901,3.136800051,1.178300023,0.183300257,NA,6.319396356,6.321800232,NA,NA,1.762999713,3.093100071,1.548800051,0.28600049,NA,6.686337163,6.690900326,NA,NA
9/19/1995,1.865800023,3.169300079,0.803799987,0.083399773,NA,5.920025257,5.922299862,NA,NA,1.804100156,3.125799894,1.165599942,0.181300163,NA,6.26668765,6.276800156,NA,NA,1.742400289,3.082299709,1.527399898,0.279200554,NA,6.613350043,6.631300449,NA,NA
9/20/1995,1.854700089,3.160000086,0.798099995,0.084399939,NA,5.890820922,5.897200108,NA,NA,1.790400147,3.11680007,1.153499961,0.178799868,NA,6.231738081,6.239500046,NA,NA,1.726100206,3.073600054,1.508899927,0.273199797,NA,6.572655241,6.581799984,NA,NA
9/21/1995,1.902099907,3.184900045,0.820800006,0.088000059,NA,5.993691194,5.995800018,NA,NA,1.83099997,3.137099981,1.178799987,0.184000254,NA,6.326000155,6.330900192,NA,NA,1.759900033,3.089299917,1.536799967,0.280000448,NA,6.658309115,6.666000366,NA,NA
9/22/1995,1.911000013,3.193700075,0.832700014,0.091200113,NA,6.022909269,6.028600216,NA,NA,1.841100097,3.144200087,1.190199971,0.186699629,NA,6.356670353,6.362199783,NA,NA,1.77120018,3.094700098,1.547699928,0.282199144,NA,6.690431437,6.695799351,NA,NA
9/25/1995,1.918800056,3.195300102,0.836499989,0.093400002,NA,6.036957175,6.044000149,NA,NA,1.844699979,3.144500017,1.190199971,0.186800003,NA,6.358936664,6.36619997,NA,NA,1.770599902,3.093699932,1.543899953,0.280200005,NA,6.680916152,6.688399792,NA,NA
9/26/1995,1.945100069,3.199100018,0.832499981,0.090800047,NA,6.056053422,6.067500114,NA,NA,1.860499978,3.147399902,1.187600017,0.185400009,NA,6.377537541,6.380899906,NA,NA,1.775899887,3.095699787,1.542700052,0.279999971,NA,6.69902166,6.694299698,NA,NA
9/27/1995,1.953999937,3.210200071,0.846700013,0.093999863,NA,6.098322317,6.104899883,NA,NA,1.872599959,3.156800032,1.202999949,0.188899994,NA,6.417653031,6.421299934,NA,NA,1.791199982,3.103399992,1.559299886,0.283800125,NA,6.736983746,6.737699986,NA,NA
9/28/1995,1.950699985,3.199100018,0.835099995,0.092999935,NA,6.066797615,6.077899933,NA,NA,1.861599922,3.146199942,1.185600042,0.185100079,NA,6.370706418,6.378499985,NA,NA,1.772499859,3.093299866,1.53610009,0.277200222,NA,6.67461522,6.679100037,NA,NA
9/29/1995,1.918300092,3.166800022,0.802100003,0.088700056,NA,5.959981217,5.975900173,NA,NA,1.821100116,3.117799997,1.142799973,0.175499678,NA,6.247738022,6.257199764,NA,NA,1.723900139,3.068799973,1.483499944,0.262299299,NA,6.535494828,6.538499355,NA,NA
10/2/1995,1.91779989,3.165800095,0.796299994,0.08550024,NA,5.950673341,5.965400219,NA,NA,1.821700096,3.118000031,1.141499996,0.174900055,NA,6.255070147,6.256100178,NA,NA,1.725600302,3.070199966,1.486699998,0.26429987,NA,6.559466954,6.546800137,NA,NA
10/3/1995,1.915299892,3.156199932,0.780900002,0.081300259,NA,5.920829737,5.933700085,NA,NA,1.814199924,3.110100031,1.126600027,0.171199799,NA,6.218074892,6.222099781,NA,NA,1.713099957,3.06400013,1.472300053,0.261099339,NA,6.515320048,6.510499477,NA,NA
10/4/1995,1.895399928,3.148900032,0.771700025,0.078000069,NA,5.882224246,5.894000053,NA,NA,1.800899982,3.105400085,1.121500015,0.170099735,NA,6.196768909,6.197899818,NA,NA,1.706400037,3.061900139,1.471300006,0.262199402,NA,6.511313572,6.501799583,NA,NA
10/5/1995,1.886099994,3.14199996,0.761699975,0.074800253,NA,5.853816176,5.864600182,NA,NA,1.792400002,3.100300074,1.113299966,0.16809988,NA,6.171170633,6.174099922,NA,NA,1.698700011,3.058600187,1.464899957,0.261399508,NA,6.488525091,6.483599663,NA,NA
10/6/1995,1.889900029,3.138099909,0.755299985,0.073500156,NA,5.84991749,5.856800079,NA,NA,1.791300058,3.096699953,1.105700016,0.166200161,NA,6.153773046,6.159900188,NA,NA,1.692700088,3.055299997,1.456100047,0.258900166,NA,6.457628602,6.463000298,NA,NA
10/9/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/1995,1.887500048,3.139499903,0.758599997,0.074599981,NA,5.857562614,5.860199928,NA,NA,1.790899873,3.097899914,1.108800054,0.167000055,NA,6.159056614,6.164599895,NA,NA,1.694299698,3.056299925,1.459000111,0.259400129,NA,6.460550614,6.468999863,NA,NA
10/11/1995,1.890799999,3.14199996,0.763000011,0.076100111,NA,5.871328569,5.871900082,NA,NA,1.793699861,3.099499941,1.111600041,0.16779995,NA,6.166314008,6.172599792,NA,NA,1.696599722,3.056999922,1.460200071,0.259499788,NA,6.461299447,6.473299503,NA,NA
10/12/1995,1.884500086,3.133399963,0.753899992,0.075099945,NA,5.843584383,5.846899986,NA,NA,1.783900023,3.091700077,1.099400043,0.164999723,NA,6.133092837,6.139999866,NA,NA,1.683299959,3.050000191,1.444900095,0.254899502,NA,6.422601291,6.433099747,NA,NA
10/13/1995,1.860000074,3.102999926,0.722199976,0.071200132,NA,5.751030027,5.756400108,NA,NA,1.748100042,3.064599991,1.057199955,0.155599833,NA,6.014189697,6.025499821,NA,NA,1.636200011,3.026200056,1.392199934,0.239999533,NA,6.277349367,6.294599533,NA,NA
10/16/1995,1.862200081,3.106100082,0.722299993,0.069499731,NA,5.753018417,5.760099888,NA,NA,1.75270009,3.068099976,1.061800003,0.156500101,NA,6.037179269,6.03910017,NA,NA,1.643200099,3.030099869,1.401300013,0.243500471,NA,6.32134012,6.318100452,NA,NA
10/17/1995,1.856100023,3.102400064,0.717999995,0.068400145,NA,5.741624647,5.744900227,NA,NA,1.747399926,3.06520009,1.057700038,0.155500174,NA,6.020893234,6.025800228,NA,NA,1.63869983,3.028000116,1.397400081,0.242600203,NA,6.30016182,6.30670023,NA,NA
10/18/1995,1.863200068,3.109899998,0.727800012,0.070699692,NA,5.772859533,5.77159977,NA,NA,1.755900025,3.07130003,1.067700028,0.157900095,NA,6.046955368,6.052800179,NA,NA,1.648599982,3.032700062,1.407600045,0.245100498,NA,6.321051204,6.334000587,NA,NA
10/19/1995,1.861199975,3.107599974,0.725499988,0.070500135,NA,5.762255126,5.764800072,NA,NA,1.75300014,3.069200039,1.064499974,0.157099724,NA,6.038344525,6.043799877,NA,NA,1.644800305,3.030800104,1.403499961,0.243699312,NA,6.314433924,6.322799683,NA,NA
10/20/1995,1.881999969,3.126399994,0.746500015,0.074399948,NA,5.833576644,5.829299927,NA,NA,1.776899934,3.085200071,1.088600039,0.162500143,NA,6.110135749,6.113200188,NA,NA,1.671799898,3.044000149,1.430700064,0.250600338,NA,6.386694854,6.397100449,NA,NA
10/23/1995,1.893299878,3.131700039,0.754800022,0.077499866,NA,5.861385604,5.857299805,NA,NA,1.784600019,3.08859992,1.093400002,0.16380024,NA,6.122212977,6.130400181,NA,NA,1.675900161,3.045499802,1.431999981,0.250100613,NA,6.383040351,6.403500557,NA,NA
10/24/1995,1.875999928,3.113100052,0.736999989,0.075900078,NA,5.800011372,5.802000046,NA,NA,1.761400104,3.071799994,1.068199992,0.158299923,NA,6.050376319,6.059700012,NA,NA,1.64680028,3.030499935,1.399399996,0.240699768,NA,6.300741265,6.317399979,NA,NA
10/25/1995,1.862099946,3.109200001,0.728799999,0.071800232,NA,5.764370265,5.771900177,NA,NA,1.754200101,3.070300102,1.066799998,0.157799721,NA,6.049966599,6.049099922,NA,NA,1.646300256,3.031400204,1.404799998,0.24379921,NA,6.335562932,6.326299667,NA,NA
10/26/1995,1.848400116,3.123399973,0.742799997,0.070699692,NA,5.778525898,5.785299778,NA,NA,1.761900067,3.085799932,1.095399976,0.164500237,NA,6.11360735,6.107600212,NA,NA,1.675400019,3.048199892,1.447999954,0.258300781,NA,6.448688801,6.429900646,NA,NA
10/27/1995,1.856300116,3.119800091,0.739099979,0.071299791,NA,5.787721483,5.786499977,NA,NA,1.761700034,3.081500053,1.086599946,0.16230011,NA,6.084000797,6.092100143,NA,NA,1.667099953,3.043200016,1.434099913,0.253300428,NA,6.380280111,6.39770031,NA,NA
10/30/1995,1.854299903,3.120599985,0.735000014,0.067800045,NA,5.76967975,5.777699947,NA,NA,1.763400078,3.083699942,1.088999987,0.16260004,NA,6.100066058,6.098700047,NA,NA,1.672500253,3.046799898,1.442999959,0.257400036,NA,6.430452366,6.419700146,NA,NA
10/31/1995,1.857299984,3.118400097,0.731000006,0.066900015,NA,5.772780981,5.773600101,NA,NA,1.763100028,3.081599951,1.084200025,0.16140008,NA,6.0860686,6.090300083,NA,NA,1.668900073,3.044799805,1.437400043,0.255900145,NA,6.399356219,6.407000065,NA,NA
11/1/1995,1.823300064,3.103300095,0.714299977,0.062299728,NA,5.702427232,5.703199863,NA,NA,1.737599969,3.070499897,1.07099998,0.158699989,NA,6.037659253,6.037799835,NA,NA,1.651899874,3.037699699,1.427699983,0.25510025,NA,6.372891273,6.372399807,NA,NA
11/2/1995,1.800899923,3.08829999,0.698499978,0.059299946,NA,5.650499368,5.646999836,NA,NA,1.716199994,3.058199883,1.053799987,0.154799938,NA,5.978341771,5.982999802,NA,NA,1.631500065,3.028099775,1.409099996,0.250299931,NA,6.306184175,6.318999767,NA,NA
11/3/1995,1.808899999,3.091799974,0.699000001,0.058199883,NA,5.664243841,5.657899857,NA,NA,1.72329998,3.061500072,1.056900024,0.15530014,NA,5.993314426,5.997000217,NA,NA,1.637699962,3.031200171,1.414800048,0.252400398,NA,6.322385012,6.336100578,NA,NA
11/6/1995,1.826700091,3.097700119,0.702499986,0.058399677,NA,5.696416718,5.685299873,NA,NA,1.735999942,3.066099882,1.060700059,0.155800104,NA,6.012549558,6.018599987,NA,NA,1.645299792,3.034499645,1.418900132,0.253200531,NA,6.328682399,6.351900101,NA,NA
11/7/1995,1.839599967,3.105400085,0.711300015,0.060500145,NA,5.73082763,5.716800213,NA,NA,1.74729991,3.07220006,1.069200039,0.157599926,NA,6.03985308,6.046299934,NA,NA,1.654999852,3.039000034,1.427100062,0.254699707,NA,6.34887853,6.375799656,NA,NA
11/8/1995,1.810899973,3.086800098,0.693300009,0.057799816,NA,5.65612992,5.648799896,NA,NA,1.719900131,3.056600094,1.047899961,0.153099775,NA,5.971245782,5.977499962,NA,NA,1.62890029,3.026400089,1.402499914,0.248399734,NA,6.286361644,6.306200027,NA,NA
11/9/1995,1.825499952,3.099900007,0.702400029,0.056900024,NA,5.692880855,5.684700012,NA,NA,1.738299847,3.069000006,1.065000057,0.156500101,NA,6.028380609,6.028800011,NA,NA,1.651099741,3.038100004,1.427600086,0.256100178,NA,6.363880362,6.372900009,NA,NA
11/10/1995,1.8373999,3.111599922,0.713800013,0.058100224,NA,5.731463583,5.720900059,NA,NA,1.753399968,3.07949996,1.080500007,0.160000086,NA,6.07053131,6.073400021,NA,NA,1.669400036,3.047399998,1.4472,0.261899948,NA,6.409599038,6.425899982,NA,NA
11/13/1995,1.831099987,3.101700068,0.700299978,0.054999828,NA,5.696459018,5.688099861,NA,NA,1.743399978,3.071199894,1.066300035,0.156599998,NA,6.032657905,6.037499905,NA,NA,1.655699968,3.04069972,1.432300091,0.258200169,NA,6.368856792,6.386899948,NA,NA
11/14/1995,1.820199907,3.09980011,0.698700011,0.053999901,NA,5.681255417,5.672699928,NA,NA,1.737599969,3.0704,1.067000031,0.156899929,NA,6.028563531,6.031899929,NA,NA,1.655000031,3.040999889,1.435300052,0.259799957,NA,6.375871646,6.39109993,NA,NA
11/15/1995,1.835799932,3.108799934,0.707700014,0.055700302,NA,5.721391053,5.708000183,NA,NA,1.751399875,3.077600002,1.076500058,0.158900261,NA,6.058946265,6.064400196,NA,NA,1.666999817,3.04640007,1.445300102,0.26210022,NA,6.396501478,6.420800209,NA,NA
11/16/1995,1.810199916,3.08949995,0.690599978,0.05430007,NA,5.654812162,5.644599915,NA,NA,1.723899961,3.060600042,1.05309999,0.154000044,NA,5.982758614,5.991600037,NA,NA,1.637600005,3.031700134,1.415600002,0.253700018,NA,6.310705067,6.338600159,NA,NA
11/17/1995,1.804199934,3.088099957,0.689800024,0.054100037,NA,5.644486661,5.636199951,NA,NA,1.720200062,3.059700012,1.052700043,0.153999805,NA,5.981424683,5.986599922,NA,NA,1.63620019,3.031300068,1.415600061,0.253899574,NA,6.318362704,6.336999893,NA,NA
11/20/1995,1.801399946,3.089400053,0.689599991,0.052899837,NA,5.640315312,5.633299828,NA,NA,1.720799923,3.06159997,1.055999994,0.154600143,NA,5.989796858,5.993000031,NA,NA,1.6401999,3.033799887,1.422399998,0.256300449,NA,6.339278403,6.352700233,NA,NA
11/21/1995,1.811099946,3.099400043,0.699899971,0.054199934,NA,5.674636054,5.664599895,NA,NA,1.733399987,3.070499897,1.069300056,0.157500267,NA,6.026866569,6.030700207,NA,NA,1.655700028,3.041599751,1.43870014,0.2608006,NA,6.379097084,6.396800518,NA,NA
11/22/1995,1.816200018,3.101999998,0.702600002,0.054800034,NA,5.687089085,5.675600052,NA,NA,1.737500072,3.07249999,1.07190001,0.158200026,NA,6.033937392,6.040100098,NA,NA,1.658800125,3.042999983,1.441200018,0.261600018,NA,6.380785699,6.404600143,NA,NA
11/23/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/24/1995,1.806800008,3.098500013,0.701799989,0.055600166,NA,5.673709525,5.662700176,NA,NA,1.729900002,3.069400072,1.069300056,0.157799959,NA,6.020204902,6.026400089,NA,NA,1.652999997,3.040300131,1.436800122,0.259999752,NA,6.36670028,6.390100002,NA,NA
11/27/1995,1.800900042,3.087800026,0.689300001,0.053599834,NA,5.640057992,5.631599903,NA,NA,1.718799949,3.05979991,1.053500056,0.154200077,NA,5.979391458,5.986299992,NA,NA,1.636699855,3.031799793,1.417700112,0.25480032,NA,6.318724925,6.34100008,NA,NA
11/28/1995,1.808700085,3.086499929,0.684499979,0.052000046,NA,5.640537626,5.631700039,NA,NA,1.721700072,3.058500051,1.048699975,0.152799845,NA,5.97582337,5.981699944,NA,NA,1.63470006,3.030500174,1.412899971,0.253599644,NA,6.311109114,6.331699848,NA,NA
11/29/1995,1.795000076,3.078000069,0.676100016,0.050499678,NA,5.608193535,5.599599838,NA,NA,1.708900094,3.051500082,1.039199948,0.150799751,NA,5.944103202,5.950399876,NA,NA,1.622800112,3.025000095,1.402299881,0.251099825,NA,6.28001287,6.301199913,NA,NA
11/30/1995,1.763199985,3.0546,0.648299992,0.044100046,NA,5.51016264,5.510200024,NA,NA,1.67779994,3.032700062,1.011399984,0.144499779,NA,5.863082943,5.866399765,NA,NA,1.592399895,3.010800123,1.374499977,0.244899511,NA,6.216003246,6.222599506,NA,NA
12/1/1995,1.748399913,3.043600082,0.636200011,0.041700125,NA,5.476212608,5.469900131,NA,NA,1.663000047,3.023600101,0.998199999,0.141499996,NA,5.820948797,5.826300144,NA,NA,1.577600181,3.003600121,1.360199988,0.241299868,NA,6.165684986,6.182700157,NA,NA
12/4/1995,1.732799947,3.019399881,0.606700003,0.036200285,NA,5.397190122,5.395100117,NA,NA,1.637299895,3.002500057,0.963400006,0.133399963,NA,5.729006666,5.736599922,NA,NA,1.541799843,2.985600233,1.320100009,0.230599642,NA,6.060823211,6.078099728,NA,NA
12/5/1995,1.73330009,3.024600029,0.616299987,0.039299726,NA,5.428696665,5.413499832,NA,NA,1.640700042,3.006500006,0.971700013,0.135699987,NA,5.746699541,5.754600048,NA,NA,1.548099995,2.988399982,1.327100039,0.232100248,NA,6.064702417,6.095700264,NA,NA
12/6/1995,1.738599896,3.029599905,0.627200007,0.043800116,NA,5.458803345,5.439199924,NA,NA,1.6450001,3.009399891,0.977800012,0.137399912,NA,5.758973994,5.769599915,NA,NA,1.551400304,2.989199877,1.328400016,0.230999708,NA,6.059144643,6.099999905,NA,NA
12/7/1995,1.750199914,3.040899992,0.64139998,0.046999931,NA,5.495906412,5.479499817,NA,NA,1.65839988,3.018699884,0.992500007,0.140800238,NA,5.803597637,5.810400009,NA,NA,1.566599846,2.996499777,1.343600035,0.234600544,NA,6.111288861,6.141300201,NA,NA
12/8/1995,1.767199934,3.046600103,0.648999989,0.050000191,NA,5.528229511,5.512800217,NA,NA,1.669200003,3.022200108,0.995999992,0.141599894,NA,5.820311413,5.828999996,NA,NA,1.571200073,2.997800112,1.342999995,0.233199596,NA,6.112393316,6.145199776,NA,NA
12/11/1995,1.758199871,3.038300037,0.639900029,0.048399925,NA,5.49493894,5.484799862,NA,NA,1.658600032,3.015100002,0.985199988,0.139199972,NA,5.791790546,5.798099995,NA,NA,1.559000194,2.991899967,1.330499947,0.230000019,NA,6.088642153,6.111400127,NA,NA
12/12/1995,1.758100092,3.042599916,0.648199975,0.051100016,NA,5.514473552,5.5,NA,NA,1.66109997,3.018399954,0.992299974,0.141100168,NA,5.806482635,5.812900066,NA,NA,1.564099848,2.994199991,1.336399972,0.231100321,NA,6.098491718,6.125800133,NA,NA
12/13/1995,1.761599898,3.04489994,0.650900006,0.051800251,NA,5.520270694,5.509200096,NA,NA,1.664199948,3.020200014,0.995000005,0.141700268,NA,5.815590157,5.821100235,NA,NA,1.566799998,2.995500088,1.339100003,0.231600285,NA,6.110909621,6.133000374,NA,NA
12/14/1995,1.755999863,3.046700001,0.65140003,0.050400019,NA,5.51076717,5.504499912,NA,NA,1.664299965,3.022900105,1,0.142799854,NA,5.828458857,5.829999924,NA,NA,1.572600067,2.999100208,1.34859997,0.23519969,NA,6.146150545,6.155499935,NA,NA
12/15/1995,1.739100039,3.048899889,0.658399999,0.052099943,NA,5.508999337,5.49849987,NA,NA,1.658300042,3.025599957,1.00940001,0.145399809,NA,5.83554132,5.838699818,NA,NA,1.577500045,3.002300024,1.360400021,0.238699675,NA,6.162083303,6.178899765,NA,NA
12/18/1995,1.771300077,3.078700066,0.691900015,0.058300018,NA,5.614183614,5.600200176,NA,NA,1.695600152,3.050899982,1.047799945,0.154099941,NA,5.94517897,5.948400021,NA,NA,1.619900227,3.023099899,1.403699875,0.249899864,NA,6.276174325,6.296599865,NA,NA
12/19/1995,1.733199954,3.0631001,0.681800008,0.057899714,NA,5.542433922,5.535999775,NA,NA,1.665500045,3.038000107,1.034700036,0.151899815,NA,5.884913115,5.890100002,NA,NA,1.597800136,3.012900114,1.387600064,0.245899916,NA,6.227392307,6.24420023,NA,NA
12/20/1995,1.717100084,3.052700043,0.674099982,0.057899952,NA,5.50987679,5.50180006,NA,NA,1.649400115,3.028700113,1.022699952,0.149399996,NA,5.842715593,5.850200176,NA,NA,1.581700146,3.004700184,1.371299922,0.24090004,NA,6.175554396,6.198600292,NA,NA
12/21/1995,1.721899986,3.0546,0.67750001,0.059400082,NA,5.521193614,5.513400078,NA,NA,1.652200103,3.029700041,1.024299979,0.150000095,NA,5.850102632,5.856200218,NA,NA,1.582500219,3.004800081,1.371099949,0.240600109,NA,6.17901165,6.199000359,NA,NA
12/22/1995,1.702900112,3.040299892,0.666199982,0.05919981,NA,5.475119666,5.468599796,NA,NA,1.631299973,3.016700029,1.006700039,0.146399736,NA,5.793332762,5.801099777,NA,NA,1.559699833,2.993100166,1.347200096,0.233599663,NA,6.111545857,6.133599758,NA,NA
12/25/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/1995,1.693899989,3.037400007,0.662999988,0.058000088,NA,5.456352135,5.452300072,NA,NA,1.62559998,3.014899969,1.004999995,0.146000147,NA,5.789241242,5.791500092,NA,NA,1.557299972,2.992399931,1.347000003,0.234000206,NA,6.122130349,6.130700111,NA,NA
12/27/1995,1.680099964,3.029200077,0.653800011,0.055900097,NA,5.421770396,5.419000149,NA,NA,1.613500059,3.008399963,0.996100008,0.144000053,NA,5.759468493,5.762000084,NA,NA,1.546900153,2.98759985,1.338400006,0.23210001,NA,6.09716659,6.105000019,NA,NA
12/28/1995,1.64470005,3.022500038,0.658200026,0.059699774,NA,5.39462357,5.385099888,NA,NA,1.59040004,3.002599955,0.996699989,0.145399809,NA,5.729529349,5.735099792,NA,NA,1.53610003,2.982699871,1.335199952,0.231099844,NA,6.064435127,6.085099697,NA,NA
12/29/1995,1.645200074,3.009900093,0.639800012,0.055599928,NA,5.352250184,5.350500107,NA,NA,1.581399977,2.991600037,0.975799978,0.140200138,NA,5.683482116,5.68900013,NA,NA,1.517599881,2.97329998,1.311799943,0.224800348,NA,6.014714048,6.027500153,NA,NA
1/1/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/2/1996,1.652300119,3.011399984,0.637099981,0.053600073,NA,5.356061138,5.354400158,NA,NA,1.58679992,2.993299961,0.976000011,0.139900208,NA,5.693864429,5.696000099,NA,NA,1.52129972,2.975199938,1.314900041,0.226200342,NA,6.03166772,6.03760004,NA,NA
1/3/1996,1.650000095,3.006900072,0.622900009,0.046900034,NA,5.315776693,5.326700211,NA,NA,1.585399985,2.991499901,0.969900012,0.137900114,NA,5.688233955,5.684700012,NA,NA,1.520799875,2.97609973,1.316900015,0.228900194,NA,6.060691217,6.042699814,NA,NA
1/4/1996,1.661099911,3.022300005,0.63499999,0.04610014,NA,5.367816512,5.364500046,NA,NA,1.604299963,3.006400108,0.991900027,0.142499924,NA,5.747079467,5.745100021,NA,NA,1.547500014,2.990500212,1.348800063,0.238899708,NA,6.126342422,6.125699997,NA,NA
1/5/1996,1.665600002,3.032799959,0.646899998,0.047700167,NA,5.400029448,5.393000126,NA,NA,1.615000129,3.016000032,1.007799983,0.146100044,NA,5.783627573,5.784900188,NA,NA,1.564400256,2.999200106,1.368699968,0.244499922,NA,6.167225698,6.176800251,NA,NA
1/8/1996,1.663800061,3.029200077,0.643999994,0.047899961,NA,5.393387576,5.384900093,NA,NA,1.610799909,3.012399912,1.002400041,0.144999981,NA,5.764802039,5.770599842,NA,NA,1.557799757,2.995599747,1.360800087,0.2421,NA,6.136216502,6.156299591,NA,NA
1/9/1996,1.657100081,3.033400059,0.650900006,0.049200058,NA,5.398529676,5.390600204,NA,NA,1.611199856,3.016700029,1.011800051,0.147300243,NA,5.784343698,5.787000179,NA,NA,1.56529963,3,1.372700095,0.245400429,NA,6.17015772,6.183400154,NA,NA
1/10/1996,1.675700009,3.062400103,0.684400022,0.054599762,NA,5.488854048,5.477099895,NA,NA,1.642400146,3.042299986,1.053599954,0.156999826,NA,5.895251381,5.895299911,NA,NA,1.609100282,3.022199869,1.422799885,0.259399891,NA,6.301648713,6.313499928,NA,NA
1/11/1996,1.669400096,3.058599949,0.679700017,0.053299904,NA,5.46513492,5.460999966,NA,NA,1.636999965,3.039400101,1.049399972,0.156099796,NA,5.878503901,5.881899834,NA,NA,1.604599833,3.020200253,1.419099927,0.258899689,NA,6.291872882,6.302799702,NA,NA
1/12/1996,1.654299974,3.053299904,0.66960001,0.048599958,NA,5.424448658,5.425799847,NA,NA,1.628399849,3.036900043,1.046200037,0.155200243,NA,5.867965123,5.866700172,NA,NA,1.602499723,3.020500183,1.422800064,0.261800528,NA,6.311481588,6.307600498,NA,NA
1/15/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/1996,1.610299945,3.034100056,0.656499982,0.047999859,NA,5.356331589,5.348899841,NA,NA,1.592900038,3.020900011,1.029099941,0.152100086,NA,5.788983245,5.795000076,NA,NA,1.575500131,3.007699966,1.401699901,0.256200314,NA,6.2216349,6.241100311,NA,NA
1/17/1996,1.586300015,3.010200024,0.633700013,0.045900106,NA,5.281534402,5.276100159,NA,NA,1.562100053,2.9993999,0.997300029,0.14530015,NA,5.695079098,5.704100132,NA,NA,1.53790009,2.988599777,1.360900044,0.244700193,NA,6.108623794,6.132100105,NA,NA
1/18/1996,1.569699943,3.000799894,0.62529999,0.044700146,NA,5.246099961,5.240499973,NA,NA,1.547199965,2.991499901,0.987200022,0.143199921,NA,5.66317725,5.669099808,NA,NA,1.524699986,2.982199907,1.349100053,0.241699696,NA,6.080254539,6.097699642,NA,NA
1/19/1996,1.581200004,3.001499891,0.623700023,0.044300079,NA,5.257494027,5.250699997,NA,NA,1.552899897,2.991699934,0.984600008,0.142300367,NA,5.665631196,5.671500206,NA,NA,1.524599791,2.981899977,1.345499992,0.240300655,NA,6.073768365,6.092300415,NA,NA
1/22/1996,1.601699948,3.018899918,0.639299989,0.04550004,NA,5.312361938,5.305399895,NA,NA,1.576699972,3.007200003,1.006700039,0.147099972,NA,5.736216933,5.737699986,NA,NA,1.551699996,2.995500088,1.374100089,0.248699903,NA,6.160071927,6.170000076,NA,NA
1/23/1996,1.61529994,3.032000065,0.651000023,0.046200037,NA,5.352357926,5.344500065,NA,NA,1.593999863,3.019099951,1.023900032,0.150700331,NA,5.785986316,5.787700176,NA,NA,1.572699785,3.006199837,1.396800041,0.255200624,NA,6.219614706,6.230900288,NA,NA
1/24/1996,1.603100002,3.01850009,0.635999978,0.04369998,NA,5.306993793,5.301300049,NA,NA,1.577900052,3.007400036,1.005699992,0.146500111,NA,5.731738935,5.737500191,NA,NA,1.552700102,2.996299982,1.375400007,0.249300241,NA,6.156484076,6.173700333,NA,NA
1/25/1996,1.628399909,3.04189992,0.662599981,0.04880023,NA,5.398868417,5.381700039,NA,NA,1.60710001,3.027100086,1.03579998,0.153399944,NA,5.818610616,5.823400021,NA,NA,1.585800111,3.012300253,1.408999979,0.257999659,NA,6.238352815,6.265100002,NA,NA
1/26/1996,1.616400003,3.029000044,0.649600029,0.047199726,NA,5.354306542,5.342199802,NA,NA,1.591100097,3.015700102,1.01849997,0.149499655,NA,5.767350393,5.774799824,NA,NA,1.56580019,3.00240016,1.387399912,0.251799583,NA,6.180394244,6.207399845,NA,NA
1/29/1996,1.621499956,3.033600092,0.648299992,0.044000149,NA,5.352640043,5.347400188,NA,NA,1.59920013,3.021199942,1.024799943,0.150600195,NA,5.79593019,5.795800209,NA,NA,1.576900303,3.008799791,1.401299894,0.257200241,NA,6.239220336,6.24420023,NA,NA
1/30/1996,1.587499917,3.022200108,0.6426,0.044200182,NA,5.308426652,5.296500206,NA,NA,1.574399948,3.011899948,1.017199993,0.149600029,NA,5.747860116,5.753099918,NA,NA,1.56129998,3.001599789,1.391799986,0.254999876,NA,6.187293581,6.209699631,NA,NA
1/31/1996,1.552099943,3.013799906,0.637099981,0.042600393,NA,5.251547697,5.245600224,NA,NA,1.552800059,3.006500006,1.015400052,0.149800062,NA,5.723712524,5.724500179,NA,NA,1.553500175,2.999200106,1.393700123,0.256999731,NA,6.19587735,6.203400135,NA,NA
2/1/1996,1.54520005,3.016400099,0.635500014,0.039299965,NA,5.238018709,5.236400127,NA,NA,1.55400002,3.010799885,1.022400022,0.15109992,NA,5.739459338,5.738299847,NA,NA,1.56279999,3.005199671,1.409300029,0.262899876,NA,6.240899966,6.240199566,NA,NA
